"Ecoregion","A_org","Area","Share"
"NA1201",4.575542841,0.000205049,4.48121279688772e-05
"NA1202",7.12192182,0.001001555,0.000140610104485365
"NA1203",2.113324166,0.000251385,0.00011893826075016
"NA1301",7.226029405,0.001275101,0.000176428293417197
"NA1302",6.164308749,0.000396129,6.42575772627278e-05
"NA1303",50.78295119,0.005913474,0.000116432490450836
"NA1304",32.78305345,0.001728834,5.27328193008537e-05
"NA1305",32.90693252,0.008250888,0.000250671184107534
"NA1306",2.049800531,3.44e-05,1.67818391031214e-05
"NA1307",12.42429439,0.000147134,1.18423029088096e-05
"NA1308",13.24416672,0.002908064,0.000219524993058271
"NA1309",22.00127024,0.003885335,0.000176564759415476
"NA1310",22.55965998,0.000564346,2.5015088141194e-05
"NA1311",1.659111127,0,0
"NA1312",14.10439076,0.037964378,0.00268444524476628
"NA1313",13.19190345,0.007264075,0.000550343420237785
"NT0101",21.34823168,0.254869303,0.0117978110272485
"NT0102",0.566469099,0.011449581,0.0198117510235177
"NT0103",10.64777482,0.078597514,0.00732750193193135
"NT0104",22.793114,0.06157962,0.00269439709076266
"NT0105",8.663468511,0.104968111,0.0119711318590859
"NT0106",0.505926061,0.001617127,0.00318618599999809
"NT0107",17.50060934,0.570641767,0.0315773248692759
"NT0108",2.455697431,0.044393208,0.0177566394223838
"NT0109",3.379031106,0.02968403,0.00870827535175999
"NT0111",8.813179036,0.014598844,0.00165373938928332
"NT0112",1.469464104,0.001958073,0.00133073500631355
"NT0113",0.605354455,9.72e-05,0.000160541306968597
"NT0114",0.203297469,3.63e-05,0.00017852420765387
"NT0115",7.020327997,0.218527749,0.0301881618680898
"NT0117",1.485646031,0.050292352,0.0327437301890775
"NT0118",7.165334919,0.196576034,0.0267017674154147
"NT0119",1.190113793,1.66e-06,1.39482265843665e-06
"NT0120",1.966105318,0.054723111,0.0270795433272282
"NT0121",10.33243077,0.08691751,0.00834193345536195
"NT0122",0.298534567,0.008128504,0.0265063020907398
"NT0124",13.74780107,0.526414689,0.0368787117896892
"NT0125",43.31173177,2.657596995,0.0578123950555361
"NT0126",0.777525609,0.042989146,0.0523928981630562
"NT0127",4.107381125,0.369041002,0.0824410637625284
"NT0128",9.447976124,1.301281489,0.121057800998857
"NT0129",5.710963356,0.004227444,0.000739685541207128
"NT0130",2.867134771,2.75e-05,9.59136505043666e-06
"NT0131",0.861214074,0.018852306,0.0214214591403889
"NT0132",22.45349615,2.251895919,0.0911499770054509
"NT0133",21.62352965,1.669695043,0.0716815754369025
"NT0134",0.044662636,0.001948894,0.0418114144719129
"NT0135",66.38999027,2.407211258,0.0349899589595993
"NT0136",11.26905476,0.156978859,0.0137387009555936
"NT0137",8.178161917,0.230768497,0.0274432639632496
"NT0138",4.503288563,2.523247456,0.359102614599434
"NT0139",13.56042677,0.132439279,0.00967213719363538
"NT0140",39.32481223,0.990404989,0.0245665298941571
"NT0141",5.124926258,0.43244528,0.0778147145719952
"NT0142",23.18657369,1.482539803,0.060097003624418
"NT0143",18.12690985,1.430249942,0.073131781772579
"NT0144",0.812780085,0.00880213,0.0107136325973171
"NT0145",8.265288364,0.126675373,0.0150948427531319
"NT0146",0.802966562,0.000315158,0.000392338070384572
"NT0147",1.733840574,0.953346118,0.354774798802851
"NT0148",1.636684589,0.000157652,9.63147187011042e-05
"NT0149",0.691861269,0.060231935,0.080085732299743
"NT0150",47.47418267,0.790727987,0.0163830819582242
"NT0151",1.651092493,0.007853762,0.00473418712410307
"NT0152",2.11647737,0.009295711,0.00437286137597863
"NT0153",18.17918619,0.210833034,0.0114645358132552
"NT0154",14.61202934,0.007265727,0.000496995714684004
"NT0155",1.124761692,0.065980811,0.0554114855510453
"NT0156",14.89393545,1.552074261,0.0943739112571414
"NT0157",15.86613876,0.730349055,0.0440062417507339
"NT0158",8.231556153,1.074941814,0.115504437631819
"NT0159",0.527146047,0.003258556,0.0061435288863811
"NT0160",10.41810998,0.192382342,0.0181313304002973
"NT0161",0.353368752,4.9e-07,1.38665152978991e-06
"NT0162",1.157426935,1.61e-05,1.3909971819909e-05
"NT0163",14.89413648,1.132521708,0.0706648694141352
"NT0164",0.123628409,0.104880678,0.458978149958649
"NT0165",7.066406249,0.031169445,0.00439156218176713
"NT0166",71.4107181,1.490629676,0.0204472169784868
"NT0167",1.658204969,0,0
"NT0168",31.5376148,0.412600785,0.0129138654448926
"NT0169",4.808651521,0.153537324,0.0309414512014607
"NT0170",17.39192564,1.268397691,0.0679729749855319
"NT0171",0.428403664,0.029327063,0.0640705577976197
"NT0173",41.8346026,2.605091123,0.0586208163188065
"NT0174",10.64416072,0.709201106,0.0624661767033514
"NT0175",3.216220077,0.095328119,0.0287865715242032
"NT0176",6.741980027,0.000562876,8.34812633894485e-05
"NT0177",0.490032077,1.59e-05,3.24458027504519e-05
"NT0178",3.457380845,0.033286585,0.00953587979018672
"NT0180",24.58793616,0.947203175,0.0370941063831089
"NT0181",6.619111296,0.059127871,0.00885381153945126
"NT0182",21.01155839,1.349390299,0.0603458430036917
"NT0201",6.935561189,0.61933126,0.0819775085060248
"NT0202",11.29986778,0.003254988,0.000287972453879305
"NT0204",3.630948238,0.00046421,0.000127831802817018
"NT0205",6.167929552,0.00055861,9.05586564048593e-05
"NT0206",7.005945668,0.012946005,0.00184445146087668
"NT0207",0.778435952,0.006710714,0.00854708335474228
"NT0209",6.706052201,0.006220695,0.000926764316109236
"NT0210",75.44959083,2.004787786,0.0258834661361012
"NT0211",1.38933537,0.000324977,0.000233853546085244
"NT0212",21.8978035,0.84942033,0.0373417141514978
"NT0213",6.2267073,0.178119832,0.0278102481658048
"NT0214",2.031736028,0.014444982,0.00705948395054258
"NT0215",1.255444807,0.136468318,0.0980437036973841
"NT0216",0,0,NA
"NT0217",2.43608145,1.81e-06,7.42995951624412e-07
"NT0218",0.186355658,0.007791152,0.0401302086807401
"NT0219",1.859441584,0.031728299,0.0167770750185958
"NT0220",0.023555476,0.001493668,0.0596295027087552
"NT0221",2.070785561,0.017544089,0.00840101513666676
"NT0222",3.291093023,0.042943039,0.0128801963150451
"NT0223",1.142899936,0.008178125,0.00710475273318583
"NT0224",0.481779539,0.000116059,0.00024083847306694
"NT0225",0.227424172,0.001425561,0.00622924475948591
"NT0226",0.123483124,0.007864257,0.059873725232481
"NT0227",0.387882481,0,0
"NT0228",7.531379328,8.17e-05,1.08478288204985e-05
"NT0229",2.629493974,0.084056217,0.0309764740224037
"NT0230",3.954505897,0.000167789,4.24280265130325e-05
"NT0232",3.543224213,0.019398607,0.00544503529565333
"NT0233",0.640829238,0.000458528,0.000715011301182377
"NT0235",4.892258276,0.013198831,0.00269064242375405
"NT0301",0.201300734,0.134608618,0.400728997863686
"NT0302",0.270976735,0.000463969,0.0017092830705302
"NT0303",11.41120489,0.014633279,0.0012807182093391
"NT0304",0.591820483,0.016157975,0.0265765584082586
"NT0305",1.059367888,0.121801328,0.103119287524676
"NT0306",1.67911231,0.009542495,0.00565094474711189
"NT0307",0.104548683,0,0
"NT0308",1.487429702,0.000206289,0.00013866900320241
"NT0309",6.008559612,7.15e-05,1.18995489433867e-05
"NT0310",9.572729128,0.001051115,0.000109791009749627
"NT0401",0,0,NA
"NT0402",11.2540738,0.246932324,0.0214704975667049
"NT0404",22.67459763,0.060108108,0.00264389206056589
"NT0702",10.40477576,1.745108375,0.14363168863256
"NT0703",2.589244845,0.01553892,0.00596553165325798
"NT0704",186.0113344,3.167184622,0.0167417772291138
"NT0707",9.639722318,0.652053933,0.0633567925591701
"NT0708",24.9268391,5.066214419,0.168912925647622
"NT0709",34.70021976,4.348624478,0.111363718001369
"NT0710",33.83425375,0.950670369,0.0273299537968729
"NT0801",24.10467573,0.9950946,0.039645565952077
"NT0802",29.21044136,0.095684583,0.00326500279109239
"NT0803",31.13074924,2.684459855,0.0793861675513617
"NT0805",50.34353241,0.999827463,0.0194733547916053
"NT0902",0.486565934,0.025406181,0.0496241499402756
"NT0903",0.033298859,0.003838337,0.103355595290501
"NT0904",1.205988031,0.707538915,0.369756441882894
"NT0905",0.283057829,0.002378362,0.00833237716516474
"NT0906",0.473990623,0.100058821,0.17430348909109
"NT0907",13.95780848,2.410955773,0.147290029701425
"NT0908",2.543932484,0.557585262,0.179778194956038
"NT0909",2.343218165,0.3935732,0.143808258471321
"NT1001",10.04193079,0.059686423,0.00590860074594672
"NT1002",14.26439599,0.043033713,0.00300778783424507
"NT1003",10.53604949,0.024756203,0.00234415855377484
"NT1004",1.214941522,0.00532939,0.00436738264232263
"NT1005",0.305937362,0.00712203,0.0227497726693343
"NT1006",3.093797629,0.041122636,0.0131176018921808
"NT1007",0.138550613,0.000267909,0.00192992257906333
"NT1008",9.199929871,0.028847045,0.0031257711896782
"NT1010",8.114873548,0.020454743,0.00251431070367852
"NT1201",12.28908575,0.016742399,0.00136052598795316
"NT1301",0.401165096,0.031518474,0.0728441664655767
"NT1303",3.380501162,0.011268566,0.00332232636755227
"NT1304",68.66052648,0.080316947,0.00116840211722589
"NT1305",0.071990032,0.00199082,0.0269099361007629
"NT1306",0.205425483,0.010607366,0.0491007087537877
"NT1307",0.334472675,0,0
"NT1308",3.221294291,0.059669443,0.0181865597542749
"NT1309",7.019266726,0.221062864,0.0305321548214216
"NT1312",0.227003906,5.75e-05,0.000253235461776362
"NT1313",1.632049158,0.023703305,0.014315729874895
"NT1314",0.287353218,0,0
"NT1315",12.64132577,0.015121818,0.00119479165815355
"NT1316",0.968298831,0.00068828,0.000710308725664773
"NT1401",2.42708009,0.287374388,0.105868192054463
"NT1402",0.76333522,0.189279463,0.198694673069615
"NT1403",1.98727404,0.044684464,0.0219908349073255
"NT1404",0.482161111,4.89e-07,1.01418279680505e-06
"NT1405",0.854337318,0.02320856,0.0264471186998157
"NT1406",0.91574449,0.010659107,0.0115058998416216
"NT1407",0.543857644,1.96e-05,3.60375437954525e-05
"OC0105",0.832376817,0.000128214,0.000154009880091644
"OC0106",0.543693741,0,0
"OC0112",0.068397334,0,0
"OC0201",0.611316151,5.18e-05,8.47280265759302e-05
"OC0202",0.52391337,0,0
"OC0701",0.138644078,0,0
"OC0702",0.116301311,0,0
"PA0101",29.78212372,0.00655923,0.000220192010872371
"PA0102",24.03955944,0.014814744,0.000615885655002996
"PA0401",1.614466529,4.08e-05,2.52708670113445e-05
"PA0402",40.50454488,0.003050344,7.53030137467338e-05
"PA0404",22.35958985,0.001161417,5.19399811809552e-05
"PA0405",11.71863269,0.018544736,0.00157999963082436
"PA0406",8.892573901,0,0
"PA0407",4.738331942,0,0
"PA0408",15.05545554,0.115597534,0.00761961173269573
"PA0409",25.39569182,0.00014708,5.79149996104283e-06
"PA0410",9.847807226,0,0
"PA0411",35.88232013,0.005667181,0.0001579130351025
"PA0412",75.13279444,0.208800635,0.00277138590963127
"PA0413",11.99521207,0.001515162,0.000126297945322827
"PA0414",9.901706953,0.045714758,0.00459563888293265
"PA0415",38.64058643,0.482127796,0.0123234751355669
"PA0416",2.962416102,0.030897506,0.0103221747021169
"PA0417",13.82266489,0.039430628,0.00284449259123912
"PA0418",5.128908822,1.61e-05,3.1390594022815e-06
"PA0419",71.65176323,0.651164984,0.0090060665603017
"PA0420",7.782893961,7.85e-05,1.00861207454297e-05
"PA0421",5.102729692,0,0
"PA0422",7.328769739,0.00441683,0.000602307054162718
"PA0423",2.495107987,0.001645131,0.000658908158816205
"PA0424",41.2822378,0.232565458,0.00560198868231862
"PA0426",53.42071817,0.839244342,0.0154671013975433
"PA0427",2.37527367,0.0004386,0.000184618316594374
"PA0428",8.609283502,0.001616576,0.000187736007311267
"PA0429",4.441337779,0.000640363,0.000144161672914418
"PA0430",23.66387352,0.200199439,0.00838915634158324
"PA0431",30.93084445,0.000320858,1.03732916883352e-05
"PA0432",4.517062387,0.000479217,0.000106079155878871
"PA0433",2.548814223,0,0
"PA0434",7.716623613,0.048179375,0.00620484190963481
"PA0435",3.394781098,0,0
"PA0436",86.23484052,0.720879579,0.00829019158462803
"PA0437",9.807322517,0,0
"PA0438",0.753982145,0.004996471,0.00658315121753048
"PA0439",1.389563081,2.17e-05,1.56161756351302e-05
"PA0440",15.74974226,0.001039177,6.5976218650262e-05
"PA0441",4.486107813,0.000314518,7.01044121117986e-05
"PA0442",1.146234535,0,0
"PA0443",21.05677707,0.6737846,0.0310063131469901
"PA0444",23.12844029,0.688887079,0.028923777564423
"PA0445",53.19562799,0.001672228,3.1434452371592e-05
"PA0446",30.10537447,0.128009985,0.00423406070168997
"PA0501",15.41857892,0.000109828,7.1230441054364e-06
"PA0502",5.866336558,0.035667001,0.00604320221827233
"PA0503",3.53840003,0.000327077,9.24278674535273e-05
"PA0504",12.81433313,0.001829185,0.000142724862173377
"PA0505",25.04711181,0.4038929,0.0158694285197042
"PA0506",0.412745496,0,0
"PA0507",4.285228151,0.000451279,0.000105299289732457
"PA0508",0.959879717,0,0
"PA0509",7.929408258,0,0
"PA0510",4.494291228,0.004072544,0.000905338964658548
"PA0511",1.206036813,0.000269283,0.000223229411583774
"PA0512",0.27704557,0.006068646,0.0214353277124028
"PA0513",2.193968635,0.002890482,0.00131573389373607
"PA0514",3.555328743,0,0
"PA0515",10.08138471,0,0
"PA0516",7.008753594,0,0
"PA0517",0.270097221,0.002793121,0.0102353237550635
"PA0518",5.521548675,0.041911475,0.00753334685070046
"PA0519",35.91403343,0.367222523,0.010121549360797
"PA0520",1.152092673,0.083932836,0.0679054237868484
"PA0521",0.927935161,5.45e-07,5.87325174013726e-07
"PA0601",376.3098203,10.72376732,0.0277075883412188
"PA0602",6.64765733,0.461440248,0.0649084138932043
"PA0603",12.19029614,1.229287896,0.091604023843232
"PA0604",1.387765677,0.065079342,0.0447944145100862
"PA0605",98.21512377,4.222330028,0.0412186155693225
"PA0606",39.1400823,1.752589774,0.0428582845070258
"PA0607",6.911261815,0.397845516,0.0544314781522805
"PA0608",204.6995214,15.249321371,0.0693312189274705
"PA0609",20.85026031,0.25534499,0.0120984442933745
"PA0610",17.44583969,0.682647277,0.0376560536046196
"PA0611",128.184597,37.24312857,0.225132325561961
"PA0801",8.048383738,1.61e-06,2.00040123625552e-07
"PA0802",4.126316066,0.014964919,0.00361359662727643
"PA0803",2.258429566,0,0
"PA0804",14.87974836,0.158548053,0.010542953047723
"PA0805",15.8993966,0.001286836,8.09296031318084e-05
"PA0806",2.197583271,0.007888676,0.00357686526492917
"PA0808",4.295816972,0,0
"PA0809",40.52596004,0.608342712,0.0147891825386641
"PA0810",74.15173426,0.396403844,0.00531742111985397
"PA0811",5.766148224,0.035490843,0.00611738210359786
"PA0812",8.404724983,0.006606683,0.000785450302323152
"PA0813",82.75943509,0.368952746,0.0044383483862082
"PA0814",91.22228664,0.939249903,0.0101913437886506
"PA0815",2.284615795,0.029027974,0.0125464319049196
"PA0816",9.774336123,0.124653759,0.0125925736348783
"PA0817",17.36761273,0.306037746,0.0173160460774974
"PA0818",4.343229895,0.001047321,0.000241080609714019
"PA0901",12.41661947,0.54819677,0.0422834199769576
"PA0902",0.932014702,0.025970572,0.027109573293921
"PA0903",2.255834105,0.061309524,0.0264590952553334
"PA0904",2.045963789,0,0
"PA0905",1.108889066,0.000292895,0.000264063977145766
"PA0906",2.380229531,0.014330943,0.00598479059334878
"PA0907",3.051492498,0.09412941,0.0299239427855612
"PA0908",0.491923402,0.027443947,0.0528411095784922
"PA1001",4.877543718,0.047629491,0.00967062253018115
"PA1002",5.900409023,0,0
"PA1003",9.61282768,0,0
"PA1004",0.017731576,0,0
"PA1005",0.297677792,0,0
"PA1006",4.984026093,0,0
"PA1007",2.401020783,0.019468893,0.00804336956816667
"PA1008",1.293208967,0,0
"PA1009",2.079210126,0.003815995,0.00183194774253145
"PA1010",0.505216947,0,0
"PA1011",0.012701566,0,0
"PA1012",2.974678789,0,0
"PA1013",16.36857832,0,0
"PA1014",0.462907737,0,0
"PA1015",0.803093892,0,0
"PA1016",7.432674483,0.081808796,0.0108868158943973
"PA1017",26.2329733,0.386317873,0.0145127032304994
"PA1018",0.946209886,0,0
"PA1019",6.437361544,0.001665801,0.000258703824467141
"PA1020",7.8417283,0.002145908,0.000273577564236226
"PA1021",4.088753755,0,0
"PA1022",5.042229377,0,0
"PA1101",0.214286589,0.222016393,0.508858298383118
"PA1102",42.61440891,1.523628963,0.0345196351361153
"PA1103",46.29774109,0.885246485,0.0187619845732077
"PA1104",22.44402248,0.141733484,0.00627534824275586
"PA1105",10.56369354,0.682510825,0.060688104434958
"PA1106",4.538184545,0.695946216,0.132963093162586
"PA1107",17.36214439,1.986181387,0.102653914860222
"PA1108",20.28628794,3.600356373,0.150726754491863
"PA1109",2.021203237,0.132434587,0.0614934347475502
"PA1110",19.8081213,1.724273387,0.0800781061309923
"PA1111",78.93639832,1.996127035,0.0246640893292808
"PA1112",19.86639274,0.813581341,0.0393415068033131
"PA1113",0.27391907,6e-05,0.000218994830517528
"PA1114",35.03909785,2.97342262,0.0782221905634136
"PA1201",14.13348514,0,0
"PA1202",8.486238773,0,0
"PA1203",0.249503362,0,0
"PA1204",0.40258642,0,0
"PA1205",0.798803698,0,0
"PA1206",0.896347982,0,0
"PA1207",12.27921026,0.004735247,0.000385482579461267
"PA1208",3.536941378,0,0
"PA1209",30.39428163,0,0
"PA1210",3.897385674,0.000141993,3.6431556651218e-05
"PA1211",10.51899079,0.000524771,4.98854720977393e-05
"PA1212",7.101715506,0,0
"PA1213",16.31847668,0.001974461,0.000120980785576435
"PA1214",31.87334038,0.014648597,0.000459376632705363
"PA1215",9.661335158,0,0
"PA1216",5.654105833,0,0
"PA1217",4.634738078,0,0
"PA1218",1.352153737,5.23e-06,3.86788841226536e-06
"PA1219",0.266266113,0,0
"PA1220",7.200091068,0.000520172,7.22399783382834e-05
"PA1221",7.176433387,0,0
"PA1222",8.196145417,5.53e-05,6.74702852082435e-06
"PA1301",0.004449943,0,0
"PA1302",9.254515718,0.000260258,2.81214802686651e-05
"PA1303",13.66669717,0.042295178,0.00308521421023117
"PA1304",0.194894555,0.000423803,0.002169806281087
"PA1305",6.070592583,0,0
"PA1306",4.696315247,0,0
"PA1307",14.88580698,0.016910737,0.00113474181831341
"PA1308",9.597048739,0.251560462,0.0255427397783696
"PA1309",0.639321229,0,0
"PA1310",12.68416276,0.083427722,0.0065343356773244
"PA1311",2.951305541,0.025772439,0.00865695798804706
"PA1312",10.22616361,0.00024242,2.37052977643212e-05
"PA1313",13.48942817,0.032260905,0.0023858635427172
"PA1314",9.404107119,3.18e-05,3.3814898178239e-06
"PA1315",2.679113447,0.008670582,0.00322592213751115
"PA1316",4.985081463,0.065681774,0.0130043264587894
"PA1317",6.400539747,0.029781917,0.00463148168259348
"PA1318",29.00998739,0.024802474,0.000854232943175263
"PA1319",0.746252467,0,0
"PA1320",9.196394852,0.009136666,0.000992519115505135
"PA1321",13.04097196,0.002758234,0.000211460522333463
"PA1322",0.80721627,0,0
"PA1323",0.808518863,0.006313981,0.00774880522611825
"PA1324",1.446243292,0,0
"PA1325",5.324356925,0.017138589,0.00320857500583497
"PA1326",2.156507776,0,0
"PA1327",2.813836917,0.000603554,0.000214449019696462
"PA1328",8.847757469,0.028203786,0.0031775472187998
"PA1329",2.788151755,0.003113053,0.00111528400712026
"PA1330",9.878707073,0,0
"PA1331",0,0,NA
"PA1332",0.063006337,3.82e-05,0.000605920858773219
"PA1333",0.046215306,0.000483951,0.0103631413236403
